genes	logFC	logCPM	LR	PValue	FDR
Bra000164	0.193999321427662	4.28356997807694	1.06649862587162	0.3017376646809	0.462280337958362
Bra021068	-0.155580366717016	3.57234432070476	1.06647323229167	0.301743420033761	0.462280337958362
Bra014772	-0.124467022340168	5.15620338456445	1.06638550594104	0.301763303948201	0.462289199446298
Bra031087	-0.187648227628218	5.07860052120749	1.06619136301293	0.301807314083257	0.4623350187753
Bra040408	0.117740149373213	4.94602105669981	1.06608901448671	0.301830518737499	0.462348963644477
Bra015915	-0.26342466024547	1.96151879681638	1.06496045692347	0.302086540149614	0.462719523096724
Bra011759	0.846475938112405	4.88126886610187	1.06488184266159	0.302104384797853	0.462725238922135
Bra009284	0.901011411296162	0.546017706202359	1.06468580496647	0.302148889311832	0.46276215986233
Bra000398	-0.195999722920134	3.90931197341994	1.06459965136943	0.302168450593362	0.46276215986233
Bra039175	-0.262804935305892	5.84769188190353	1.06458916187773	0.302170832357112	0.46276215986233
Bra002011	-0.132229245684375	6.85350395719202	1.06429614701349	0.302237374655866	0.462842447587197
Bra013284	0.235932158368264	6.86248258056779	1.06418227036126	0.302263240611116	0.462860439489826
Bra101293	-1.24747018729223	-0.41717634522476	1.06391162775761	0.302324725865735	0.462932971556129
Bra037835	0.506505083208705	1.36628866196002	1.06352722078385	0.302412084139644	0.463045112907417
Bra014295	-0.182384691757563	4.44113296174864	1.06337342937574	0.302447043077699	0.463077015101733
Bra029118	-0.208008578409028	4.18002107079717	1.06325332046	0.302474349142006	0.463097197539992
Bra013573	-0.534260388554709	0.148192869050983	1.06312837423953	0.302502758316615	0.463119066909174
Bra101849	-0.126098266407357	4.97708809650966	1.06261525106472	0.302619463884341	0.463276106008119
Bra020033	-0.991250774660879	2.09267381747567	1.06213383162341	0.302729011560249	0.463414836979984
Bra037742	0.480893670062918	3.57136205653957	1.06209278823175	0.302738353410628	0.463414836979984
Bra011865	0.263554319574563	6.19318260668428	1.06202394012713	0.302754024703224	0.463417189913381
Bra040231	-0.924528358890325	0.330190618074226	1.06178060672123	0.302809420954699	0.463480345681421
Bra009957	-0.303796381796898	0.221231228699813	1.06123314006852	0.302934102750778	0.463647475644104
Bra034620	-0.330220732009443	8.01013719995056	1.06117698364051	0.302946895742936	0.463647475644104
Bra035437	0.177050348601831	4.7417585563127	1.06080619419586	0.303031382777129	0.463755131960125
Bra003137	-0.583088199017958	6.52988461929159	1.06044572571864	0.303113547280339	0.463844088661041
Bra004583	-0.144321980057047	6.18065068194397	1.06042705374276	0.303117804119055	0.463844088661041
Bra026152	-0.12948907139843	5.05151087100598	1.06030307451492	0.3031460708731	0.463865694017657
Bra025610	-0.28396373744321	7.24083480422262	1.06019334379252	0.303171091867018	0.463882331017543
Bra015613	-0.264933103622884	5.69238123339147	1.05967698091472	0.303288869667388	0.464040887105542
Bra034189	-0.336913965249048	2.46242734532398	1.05948519058885	0.303332630397158	0.464070231413695
Bra010291	1.24629605302207	2.42565133726683	1.05946886065007	0.303336356770272	0.464070231413695
Bra005938	-0.618237576721017	1.49298157567918	1.0589450969502	0.303455907210228	0.464231468351145
Bra031474	1.01290022184077	-0.202517474709105	1.05881931126704	0.303484627188378	0.464253742902316
Bra040010	0.27582254131855	5.58389923877084	1.05849055472383	0.303559707015382	0.464346930760162
Bra034102	-0.221584466052773	5.11669047034196	1.05808828470855	0.303651608150821	0.464465839815301
Bra012603	0.76157431207313	0.787437921778237	1.05772608020231	0.303734386833252	0.464570784712719
Bra023249	-0.124461061458657	4.88335177535436	1.05714880679241	0.303866377937526	0.464724568859126
Bra033652	0.133989429764796	5.54614197448315	1.05713730140053	0.303869009349845	0.464724568859126
Bra009969	-0.327354511355524	5.00434184535469	1.05710038651345	0.303877452397926	0.464724568859126
Bra011568	0.238253313375472	6.74211896129745	1.05679554682422	0.303947185894125	0.464796719423803
Bra040883	0.187013595275783	3.27638600951541	1.05676337589729	0.303954546350004	0.464796719423803
Bra009959	0.400538177466702	3.07988377427179	1.0567082490317	0.30396715948044	0.464796719423803
Bra034696	-0.166442692711952	5.04152129841125	1.0564644455578	0.304022950288202	0.464844387462303
Bra036552	0.650653664244784	2.24980244402697	1.05644811061285	0.304026688771209	0.464844387462303
Bra003463	-0.327770340563422	1.72503046007194	1.05614392495636	0.304096316818012	0.464929164817541
Bra025433	-0.319844861274237	1.67081681356446	1.05583414112304	0.304167247479302	0.465015925725257
Bra028731	1.25121845766475	-0.802466332110749	1.05564796834558	0.30420988542599	0.465059426188369
Bra015241	-0.281329542002797	4.25490941611036	1.05534151385764	0.304280087549045	0.465145059234918
Bra002564	-0.24319860285549	4.28473379706193	1.05511044321687	0.304333034711305	0.46520430831645
Bra027081	-0.816974811795047	3.10587298847713	1.05495689892975	0.30436822419687	0.465236408705956
Bra025045	0.496824910922333	1.61304342695269	1.05471945329225	0.304422652668948	0.465297912127957
Bra032496	-1.38198065941325	2.35964655628588	1.05396884529691	0.304594793599756	0.465519811116237
Bra039134	-0.961562394651875	-0.74344614271766	1.05396259560487	0.304596227403441	0.465519811116237
Bra015754	-0.277259183627169	2.29881959276719	1.05384076598171	0.304624179286857	0.465540829974746
Bra010817	0.335803322856318	3.25066690013964	1.05365227415984	0.304667432298552	0.465564394340593
Bra003232	0.864084399307785	2.97855055368026	1.05364980985	0.304667997833646	0.465564394340593
Bra024159	0.290441777290693	2.20737635723801	1.05303888408466	0.304808241260012	0.465756993344457
Bra007197	-0.474277278290249	2.23807471278718	1.05287619286489	0.304845602555633	0.465792374452024
Bra034738	-0.448129861871199	1.74705872158306	1.05277983996777	0.304867732352521	0.465804480201413
Bra031159	-0.260262785999086	5.33243516347193	1.05250022173664	0.304931965282466	0.465880910797586
Bra002752	-0.348573367491719	4.07147255152105	1.05220363103112	0.305000116212616	0.465954914665842
Bra026547	-0.311658320853373	2.35988225188909	1.05216573242559	0.305008826015137	0.465954914665842
Bra002837	-0.126897725894734	4.96163190050671	1.05206671464454	0.305031583657175	0.465967969685869
Bra029695	0.447560033417298	1.56014004531564	1.05166159328957	0.305124717169139	0.466088525057052
Bra022663	-0.398799735656439	4.26705702552917	1.0514493425537	0.305173526270299	0.466141365284151
Bra031816	-0.81286488076785	1.21116841219244	1.05117910872215	0.305235683769446	0.466214588826462
Bra008983	-0.129382320276019	6.10139676900824	1.05097380524824	0.30528291734885	0.466265011930719
Bra031581	-0.355831485495505	1.79656356717341	1.05074794627988	0.305334891003435	0.466322669616621
Bra018003	0.216077294885974	4.25665917469465	1.04987330748406	0.305536267085881	0.466608486140239
Bra004252	-0.419944157263733	6.0590105971661	1.04951158211333	0.305619600693933	0.466714012480297
Bra004243	-0.13521981519384	5.45025853754767	1.04940356244213	0.305644491769199	0.466715480160637
Bra100301	-0.799192897904763	1.64401152317484	1.04937629644715	0.305650775113274	0.466715480160637
Bra019366	-0.534048678834489	5.9403062257646	1.0493220951299	0.305663266095994	0.466715480160637
Bra014283	0.473627856583779	2.09410407514318	1.04921836584569	0.305687172906317	0.466730247652017
Bra021993	0.290996517682775	2.55594004024208	1.04894972779415	0.305749098010906	0.466799193115709
Bra030444	-1.38472716442382	0.693188048449335	1.04889895506284	0.305760803713452	0.466799193115709
Bra008321	0.276211403522009	4.11314911358771	1.04868611482529	0.30580988055477	0.46684013024709
Bra007651	-0.191612976703721	7.34926735653404	1.04865916528223	0.3058160953258	0.46684013024709
Bra004817	0.289031067696151	6.11946247457024	1.04844648141884	0.305865147594441	0.466893272227708
Bra016094	-0.280721323850273	3.24186078099843	1.04838103194912	0.305880244560825	0.466894580000734
Bra002726	-0.424607007169801	3.63747983379087	1.04799314366927	0.305969737009279	0.467009439380068
Bra023603	-0.357099555672751	6.23231860773945	1.04764166699456	0.306050857975564	0.467111511053199
Bra036922	-0.152240766480131	5.49709132479089	1.04744219763417	0.306096907983918	0.467147483627702
Bra031980	0.74833176721011	-0.652003146464129	1.04739347108827	0.306108158483744	0.467147483627702
Bra017240	-0.425126380369508	2.72259023918736	1.04735443902706	0.306117171005007	0.467147483627702
Bra012852	-0.225989623119653	1.73375850682187	1.04721443958449	0.306149499770499	0.467161404664704
Bra000693	0.151573170453833	4.7144193015224	1.04713423796395	0.306168021975881	0.467161404664704
Bra038012	0.197214903387611	6.47849196292763	1.04712983681686	0.306169038443138	0.467161404664704
Bra024330	-0.203468227019055	2.58634887931875	1.04698742672419	0.3062019311369	0.467189851374449
Bra023616	0.18178894117651	2.7796183509966	1.04667703008626	0.306273639829481	0.467277516476929
Bra012751	0.254256028282382	2.53077649030804	1.04643965108143	0.306328494472654	0.467339460624211
Bra012770	-0.979089354261039	-0.576995419361806	1.04614628672034	0.306396304065434	0.467421162357779
Bra004369	0.264392902191959	4.56481239554888	1.04575938007322	0.306485765207558	0.46751495082973
Bra039772	-0.193713182769365	5.33743544626358	1.04575706299217	0.30648630106854	0.46751495082973
Bra039114	-0.471902826475751	3.44233157060799	1.04565643202807	0.306509574713739	0.467528700913671
Bra021420	-0.250623315796622	6.34829209303832	1.04532572952694	0.306586074791824	0.467623633894657
Bra013017	0.183273330828591	7.10529272122887	1.0452367462234	0.306606663167142	0.467633282098017
Bra003011	0.183113421271585	4.22647512865229	1.04502781437287	0.306655011499162	0.467676809951022
Bra017141	0.418647251763482	0.167319038726566	1.04493093025032	0.306677434535981	0.467676809951022
Bra008002	-0.122980931050506	6.13407661242095	1.04492850981816	0.306677994752401	0.467676809951022
Bra002346	0.361006188423284	4.85075333821353	1.04473455656625	0.306722890138627	0.467705503765491
Bra040525	1.39783125697823	4.02637443178815	1.04470540169542	0.306729639507688	0.467705503765491
Bra009148	-0.805310779939508	2.6187762091813	1.04461547958283	0.306750457740479	0.467705503765491
Bra038679	0.18621771836077	4.47781858200524	1.04460073917365	0.306753870527133	0.467705503765491
Bra023669	-0.479449567779038	3.18874269494518	1.04407079847984	0.306876598238544	0.46787086846999
Bra007274	-0.17182938226045	2.11842546038136	1.0439560504092	0.306903180858482	0.467889639672977
Bra033610	1.30421772891712	0.708567242618226	1.04382693957717	0.306933094336326	0.467913486957972
Bra034232	0.147196350852338	4.43595103122789	1.04370043189293	0.306962408362824	0.467936418216102
Bra003377	0.204453770582207	1.93582750949237	1.04329046264855	0.307057430306784	0.46805950846011
Bra034716	0.30782386710779	4.52338951614022	1.04321405137611	0.307075144993738	0.468064750297987
Bra038764	-0.164997307840841	4.55342635501243	1.0431347600523	0.307093528774372	0.468071011479026
Bra007675	0.160998109382993	7.83673373239013	1.04298574541331	0.307128081844945	0.468101916114271
Bra038972	0.355277493444432	3.25911020006247	1.04283662443802	0.307162664621039	0.468132863149259
Bra005427	0.239946998065795	1.96782153702641	1.04272411151116	0.307188760936017	0.468150874073124
Bra003750	-0.141438289690689	4.62470774918788	1.04256534654657	0.307225589868876	0.468185238904524
Bra041170	-0.208176757911843	1.90355987756914	1.04216503555732	0.307318476007048	0.468305022905888
Bra002933	0.43975234115632	0.576416202073063	1.04200598252605	0.307355391982232	0.468339510011686
Bra028621	-0.485207162545068	1.29832788576993	1.04188498721365	0.307383478669953	0.468360540717155
Bra027973	-0.307034621709629	5.35687944937409	1.04180203521203	0.307402736273707	0.468367359440683
Bra002134	0.279867446033482	0.615371402532334	1.04174264844883	0.307416524084653	0.468367359440683
Bra009196	0.125628695460229	5.9963203932632	1.04111467128498	0.307562370515087	0.46854952462208
Bra026952	-0.151288293632584	4.22040575658688	1.04110476897515	0.307564671025602	0.46854952462208
Bra028299	0.40111714921234	1.72157137167368	1.04079251129161	0.307637226372967	0.468638281888698
Bra026165	0.452107577910404	0.1809568152213	1.04064023160616	0.307672617725126	0.468657937056978
Bra009127	-0.162968671886925	4.69465598214299	1.04061399021174	0.30767871702661	0.468657937056978
Bra013662	0.325236714604209	0.68826798364907	1.03994251716219	0.307834841271625	0.46885981864062
Bra001818	-0.278223019739669	1.89286801488474	1.03992096231151	0.307839854694746	0.46885981864062
Bra036935	-0.130700555572083	6.54175020434994	1.03971048747878	0.307888814415692	0.468912604898147
Bra035806	-0.23640156231226	1.09619207239706	1.03943552710319	0.307952789707075	0.468988253803051
Bra027908	-0.267387622561767	5.09669791843586	1.03861479272078	0.30814385342822	0.469238262211649
Bra032603	-0.131593922042511	4.12542697336598	1.0386073931774	0.308145576712691	0.469238262211649
Bra000840	-0.441046172761417	7.32243491655086	1.03844928836891	0.308182400835034	0.469272542085187
Bra021627	-0.218141526530733	2.64996418050058	1.03828377318073	0.308220957028498	0.469309456094987
Bra018083	-0.162599068815853	4.23523326674336	1.03764115035366	0.3083707131957	0.469496504933599
Bra033278	0.552406858626829	3.90927746963705	1.03763373709312	0.308372441325679	0.469496504933599
Bra024524	-0.234356395104606	3.81002244705746	1.03742900837605	0.308420171293106	0.469547369808092
Bra015772	-0.24675559440778	1.45696195427143	1.03680142796702	0.308566543709433	0.46974839896927
Bra035461	0.311105366776661	5.9762466280055	1.03650192205167	0.308636430161715	0.469805652779493
Bra022554	-0.158306636770414	6.08830154759107	1.03647233882624	0.30864333420191	0.469805652779493
Bra015195	0.238825129534724	2.74627611941122	1.0364560340653	0.308647139441555	0.469805652779493
Bra016334	1.05489474345152	-0.194808719010411	1.03578852238438	0.308802977076071	0.47002103938504
Bra029096	1.08358658164407	0.313024399676317	1.03568978961879	0.308826035959332	0.470028788269392
Bra030892	-0.310255346730421	0.425704942307402	1.0356349738894	0.308838839053318	0.470028788269392
Bra010515	-0.437093974513422	0.209264700355827	1.03558258671983	0.308851075562747	0.470028788269392
Bra007778	-0.1067645115493	5.89814579534463	1.03507309878483	0.308970113788552	0.470188123498968
Bra102199	0.211698570978417	1.33117723497813	1.03444527995453	0.309116881210106	0.470373404772604
Bra003134	-0.202800456068558	6.52684945570323	1.03442955464904	0.309120558533422	0.470373404772604
Bra022223	0.169571857037882	3.95519380692015	1.03428396902626	0.309154606067171	0.47040338171173
Bra037845	0.416647333712819	1.43693998776295	1.03399610111263	0.309221942948289	0.470484005914221
Bra039931	0.216510372670421	2.23493934319386	1.0336928669614	0.309292894858916	0.470551615368292
Bra018856	-0.226142639319126	4.19079894305912	1.03363014126369	0.309307574304446	0.470551615368292
Bra004515	0.383840629188021	4.86576779747303	1.03362219476439	0.309309434056713	0.470551615368292
Bra012948	-0.389725560729618	3.66813384888558	1.03349926843528	0.309338204868592	0.470556815476045
Bra027553	0.528196225498789	2.88479733709541	1.03348495079223	0.309341556128059	0.470556815476045
Bra008595	-0.115099754263911	6.81745983083784	1.03307728645768	0.309436995900952	0.470673077035709
Bra029389	-1.09122274979032	1.80017900560933	1.03303585881937	0.309446696818304	0.470673077035709
Bra039629	0.253901527116618	5.61821868236116	1.03293362430642	0.309470638290848	0.470687656800206
Bra100196	-0.495682724278016	-0.310947081878288	1.03255053297039	0.309560372774987	0.470802298087647
Bra034636	0.540742008838442	1.27243913755933	1.03229550291921	0.309620129223244	0.470871338041768
Bra009604	-0.238679609432754	6.85203682072363	1.03173526047146	0.309751453103639	0.471049206535669
Bra037085	0.153105718898629	4.20192498390275	1.0313129872587	0.309850484132465	0.471177952008307
Bra026836	-0.242783344481819	1.37646890489212	1.03104014276323	0.309914493214799	0.471253431455042
Bra036805	0.40801558917966	6.09054359055125	1.03071972226881	0.30998968555107	0.47134590827635
Bra024004	0.335693655807086	4.15362978384218	1.03061018518778	0.310015395808449	0.47136314145667
Bra026316	0.11937645999706	5.4164805130921	1.03039355394026	0.310066251098774	0.471418603050104
Bra023777	0.260745207998537	6.67797767405767	1.02993831650366	0.310173155788517	0.471515301116418
Bra018469	-0.447030775574822	8.00536669048734	1.0298464143272	0.310194743254076	0.471515301116418
Bra022780	-0.963993909687669	0.808261380609169	1.02983502568503	0.310197418538201	0.471515301116418
Bra007884	-0.691065142606664	3.01070717006045	1.02982881617089	0.310198877215927	0.471515301116418
Bra010782	0.166163942668242	8.7122802740829	1.02981655221802	0.310201758168821	0.471515301116418
Bra014751	-0.131561122177063	5.97391251871116	1.02883185402143	0.310433189541128	0.471835224957569
Bra032099	-0.211146866533576	5.58625213759599	1.02879858598293	0.310441012376389	0.471835224957569
Bra010718	-0.630214966048279	1.94005736494099	1.02808328482074	0.310609274443875	0.472069080850662
Bra100447	-1.03893336889258	-0.151155624920334	1.0277506239669	0.310687567531643	0.472166185068136
Bra034639	0.319651733681529	5.02139069040537	1.02734216757818	0.3107837345561	0.472282915477731
Bra007470	0.377762172474409	1.39785252519237	1.02730203338706	0.310793185846449	0.472282915477731
Bra024663	0.127123955282213	6.31375621057522	1.02667828060729	0.310940122907949	0.472466675973432
Bra013755	0.253328546564614	2.09813671109011	1.02666635672225	0.310942932691454	0.472466675973432
Bra001690	-1.18916463857684	-0.497229618052247	1.02653266921283	0.31097443751997	0.472492649472508
Bra021523	0.479160798899297	2.8838023876481	1.02603269618228	0.311092298133455	0.472635514635753
Bra003617	-0.127841463905437	5.46756212190955	1.02601150066943	0.311097295920767	0.472635514635753
Bra015067	0.186419431025455	4.57558479252033	1.02585733396804	0.311133650742445	0.472666411069561
Bra006846	0.12870047922461	4.68745429347141	1.02574690679767	0.311159694528166	0.472666411069561
Bra026920	-0.248299000591862	2.86594625598964	1.02574187492914	0.31116088134094	0.472666411069561
Bra036569	1.09358871463498	-0.811703801415639	1.02563711556433	0.311185591146319	0.472682046648801
Bra016170	0.50442569376706	0.747356897658499	1.02555490433066	0.311204984268167	0.472689605262688
Bra001725	-0.531296611717036	5.08719159959605	1.02543877393103	0.311232381394634	0.472709319904844
Bra037185	-0.130511462565945	5.10234729696373	1.02493324486955	0.311351680874661	0.472868610377872
Bra020493	-0.736962971549452	1.74231586456194	1.02484707004618	0.311372023159764	0.47287760078462
Bra037313	0.640731275735893	0.0976685959941787	1.02476723179664	0.311390871189291	0.472884321152538
Bra019374	-0.571621632213961	6.53821276677931	1.02455551147672	0.311440860832458	0.472938330976509
Bra021041	-0.210340789845842	5.00237455075445	1.02407550045302	0.311554235786404	0.473071247771918
Bra010859	-0.127943747599505	4.1929166634843	1.02401023214449	0.311569655818313	0.473071247771918
Bra036474	0.177847444087469	2.20304790875083	1.02391994445479	0.311590988469772	0.473071247771918
Bra026033	0.212848816637513	3.01163327310982	1.0238978980564	0.311596197754027	0.473071247771918
Bra022144	-0.580733710376863	2.33825288257145	1.02387955218153	0.311600532738047	0.473071247771918
Bra039971	-0.767075849728461	5.13664509211011	1.02377354323383	0.311625583346926	0.473080860383555
Bra012054	-0.204822070236223	6.20150788156779	1.02371826813635	0.31163864625574	0.473080860383555
Bra026447	0.609308311381108	0.724999057719555	1.02366958850753	0.311650151078916	0.473080860383555
Bra006279	-0.873514016487629	0.35907035004367	1.02356826415264	0.311674099601932	0.473095310354099
Bra017400	0.120716586739368	7.00538257523191	1.02328576702454	0.31174088189295	0.473174774067133
Bra015857	0.533944584356603	3.59171040565845	1.0231793996138	0.311766031971208	0.473191042044255
Bra029257	-0.151058947998653	5.83722977174971	1.02304672017107	0.31179740711412	0.473216756332484
Bra002942	0.324157713608357	6.26194222503237	1.02290518240834	0.311830881550653	0.473245654202984
Bra037980	0.306448339143006	4.25846891398565	1.0226005909109	0.311902934957454	0.473333095507986
Bra025070	-0.13952126542199	4.99354366153615	1.02244980837608	0.311938611730906	0.473365327354496
Bra030898	0.32937493419388	0.522475937191811	1.02230580925012	0.31197268844377	0.473390771543
Bra034926	0.173282782577268	2.76212214000287	1.02225693378105	0.31198425569589	0.473390771543
Bra026169	0.201905141278722	2.42338985545827	1.02213428135158	0.312013286045105	0.473409899777876
Bra029791	-0.360563645526169	1.44735130752814	1.02208166870419	0.312025739903007	0.473409899777876
Bra022482	0.138390134202534	4.37068169086046	1.02168931681701	0.31211863335108	0.473528926550454
Bra021378	-0.183182203502001	3.79449184818638	1.02136300803834	0.312195917867122	0.47360979567591
Bra014456	-0.261429377543358	4.08013915728067	1.02134228449343	0.31220082697238	0.47360979567591
Bra004350	0.249919013662942	1.81086964185042	1.02095373064341	0.312292888349431	0.473727534482872
Bra015227	0.315950907499265	7.43884342649342	1.02072916888288	0.312346110671598	0.473782481734804
Bra002609	0.586360196012365	1.27352560386509	1.02067896208878	0.312358011564935	0.473782481734804
Bra022839	-0.329609776317922	6.1802686933793	1.02049439797956	0.312401765265264	0.473826926851655
Bra036349	-0.217657016911272	3.62305642973241	1.02023902664035	0.31246231807003	0.473896846265245
Bra032334	0.234415140894223	3.04096874426385	1.01999019020745	0.312521336068718	0.473964431550259
Bra036812	0.684018763730132	-0.285784877507453	1.01933232315181	0.312677436329355	0.474179237045817
Bra007249	-0.170706462979405	5.30263015181542	1.01906121599652	0.312741794881012	0.474254901658745
Bra034593	-0.46160966036855	3.18779357390041	1.01847432404135	0.312881177308018	0.474444323392748
Bra006033	0.172933188750802	8.096150431773	1.01837123080368	0.312905669547478	0.474459519375349
Bra035656	0.138421554837257	4.78323809353548	1.01809054223142	0.312972366445877	0.474517287489498
Bra006962	0.722508277022422	0.950569477550055	1.01808908388351	0.312972713025297	0.474517287489498
Bra022878	0.195746956361226	6.6852815432635	1.01784487282789	0.313030757357957	0.474583346041585
Bra016657	-0.209435786950617	4.48655214880137	1.0175703564833	0.31309602145932	0.474627821768513
Bra032902	-0.253861249267046	4.96014839394809	1.01755892216087	0.313098740264838	0.474627821768513
Bra017044	0.247724555456406	3.11748805575401	1.01753881461878	0.313103521427125	0.474627821768513
Bra007775	0.43552098055201	5.06473952493336	1.0171234321332	0.31320231221272	0.474755626931042
Bra033740	1.19147222768423	4.67326911153866	1.01702786387191	0.313225047055332	0.474768139143044
Bra030589	0.344537519541767	5.05553190357986	1.01648690409554	0.313353777218372	0.474938493761046
Bra025733	0.299012285475049	7.3458973970733	1.01643383958181	0.313366408501318	0.474938493761046
Bra020412	0.326088393160181	6.64005292178658	1.01613115599066	0.313438470911381	0.475025753248196
Bra022884	0.207359666964896	4.44139871309469	1.01583053917347	0.313510062688354	0.475110628466046
Bra024211	-0.16507766511567	5.20642714039154	1.01577430934194	0.31352345617139	0.475110628466046
Bra009700	-0.317553974434402	6.88204606979029	1.01553536532846	0.313580379004226	0.475174926580004
Bra004334	0.334129184461486	4.23059544939124	1.01512359738233	0.313678504782118	0.475299321033621
Bra008446	0.215699409382619	1.11220253236481	1.01506923168756	0.313691463319198	0.475299321033621
Bra020325	0.2979397117458	7.19054088395638	1.0149556513111	0.313718538448289	0.47531331695818
Bra035186	0.466539353979353	1.84065070602398	1.01490885547629	0.313729694460974	0.47531331695818
Bra022865	-0.341985961175059	1.15404037263633	1.01471192535424	0.313776647800644	0.47536248735975
Bra003191	-0.243025482032052	3.34520892807379	1.01451277212304	0.313824140524662	0.475412470331382
Bra002651	0.114878530520279	5.28427127665806	1.0144336048334	0.313843022416351	0.475419108111481
Bra024449	0.288626095236804	6.0600752137782	1.01423531953802	0.313890321209007	0.475468790089152
Bra030303	-0.596813971517162	8.76211832505579	1.01415428173664	0.313909654572802	0.475476108494801
Bra009911	-0.468925984100372	0.10453606792138	1.01406698913527	0.313930481898412	0.47548075975063
Bra025994	-0.463268398409825	5.4302007649371	1.01401985048108	0.313941729559937	0.47548075975063
Bra017032	-0.324333413009707	5.65061069719407	1.0138457787986	0.313983269024196	0.475521707307326
Bra010612	0.281218414427037	4.07451839307925	1.0137752744473	0.314000095820218	0.47552522594261
Bra021066	0.141133346125695	4.73375434569077	1.01334919169561	0.314101811187636	0.475657294508754
Bra037297	0.166242184427347	3.25092491919415	1.01301809225505	0.314180881671889	0.475749825296836
Bra011815	0.414050212341603	5.3157728277443	1.01297181699427	0.314191934826376	0.475749825296836
Bra007096	0.777733254059664	1.93524785019712	1.01259693410756	0.31428149684135	0.475861815095396
Bra031782	-0.40632345795586	0.149517769146824	1.01254075220127	0.314294921947443	0.475861815095396
Bra022284	0.899137795194006	-0.662122485296758	1.01228381056585	0.31435632971591	0.475932812264294
Bra035752	0.230138370965612	1.50023342253884	1.01218744095223	0.3143793656168	0.475945710877686
Bra009228	-0.360735703060432	2.05505544637224	1.0120618152488	0.314409398118199	0.475969200115495
Bra023821	-0.227652939826958	0.489124450515298	1.01184711325104	0.314460734179791	0.476016758232851
Bra015874	-0.657765041241541	3.04534008314098	1.01180385575998	0.314471078536151	0.476016758232851
Bra010850	1.20695970229276	0.141313205008022	1.01174828192645	0.314484368807204	0.476016758232851
Bra027058	0.902530222130535	1.46520387600478	1.01096519877279	0.314671718269499	0.476276668933454
Bra018448	0.348958062736734	4.74157765510444	1.01090914829403	0.314685133714747	0.476276668933454
Bra040184	-0.800030270820838	1.5205240736373	1.01082432460161	0.314705437329476	0.476285412376363
Bra039275	0.296165876021131	1.99417385118072	1.01069409336469	0.314736613143698	0.47631060859185
Bra033578	-0.418545549875658	4.2306091370108	1.01061520239308	0.31475550067137	0.476317206706924
Bra027265	0.706805835478655	1.90477259017671	1.01040970922747	0.314804705375209	0.476369680857386
Bra029167	-0.229407960351122	8.12539048607701	1.01022242501945	0.31484955876282	0.47640274081052
Bra030434	0.781682517635456	0.0135972544106294	1.01019714745922	0.31485561321936	0.47640274081052
Bra017699	0.848791600188236	2.62238883695786	1.01004601553799	0.314891815366586	0.476435530707165
Bra011064	-0.194174466589721	2.87402671399442	1.0094608007967	0.315032049101768	0.476608758239291
Bra024809	-0.234005520143432	4.5455183186523	1.00939641121681	0.315047483624928	0.476608758239291
Bra032567	-0.214598388699951	2.93899050710737	1.00938626151032	0.315049916653556	0.476608758239291
Bra003932	-0.146970318621118	6.50238523733413	1.00927043046808	0.315077684738532	0.476628774085182
Bra028874	0.273709830110458	3.44844048972308	1.00890447881761	0.315165435080883	0.476739521107123
Bra007358	0.213667614072384	5.01756459025121	1.00881773081669	0.315186240786371	0.476748997816145
Bra018904	-0.38782348242127	0.292706151129151	1.00866652451521	0.315222510515153	0.476781863369484
Bra016651	-0.162868853335649	6.82394917937334	1.00830724690373	0.315308712040703	0.476865146507291
Bra001567	-0.535593090913685	0.901700643895234	1.0082599921416	0.315320052177284	0.476865146507291
Bra028541	0.44887518351516	1.21516036144164	1.00825518486059	0.31532120585226	0.476865146507291
Bra030207	-0.53435371823826	3.78090830098758	1.00819371326183	0.315335958596203	0.476865461671219
Bra021245	-0.303932057736349	4.46296383582903	1.00754528412358	0.315491631980679	0.477078873616388
Bra002245	0.185093629439523	6.61887804346076	1.0071227302425	0.315593131881368	0.477210349812959
Bra013287	0.143623476842277	5.99650329434691	1.00677155407237	0.315677518964727	0.477315938678127
Bra030732	-0.272796400201457	6.10487483729109	1.00598851011564	0.315865789592866	0.477566922525054
Bra008876	-0.245187988870575	6.79831210778844	1.0059600254969	0.315872641043045	0.477566922525054
Bra032287	-0.530684122275649	0.323182096767186	1.00549017201789	0.315985683722773	0.477715802656825
Bra100680	0.291081165163569	1.28062005828169	1.00530530225398	0.316030176309632	0.477761037931754
Bra039637	-0.163890593601405	5.28969803380923	1.00523908167934	0.316046115604082	0.477763105367285
Bra010337	-0.194800476242792	4.0671124467248	1.00507502652967	0.316085608218995	0.477796623844361
Bra015158	0.19506307789109	2.05515901667764	1.00502590670624	0.316097433977126	0.477796623844361
Bra014275	0.802378066316903	-0.507202801954594	1.00489602348483	0.316128706579326	0.477821865324375
Bra017843	0.181188563996528	2.41130117197702	1.00464556489029	0.316189022130317	0.477891000257535
Bra039661	0.263936148031433	7.51959439750252	1.00456422069918	0.316208614717395	0.477898582591465
Bra040397	-0.76677633091277	1.16519885374076	1.00430293740846	0.316271558249925	0.477971679204439
Bra017219	-0.309477557121944	5.30732499085555	1.00415048296956	0.316308292332399	0.477999874335976
Bra032791	-1.06680549082671	0.638806869048071	1.00410450148951	0.316319372722959	0.477999874335976
Bra020272	-0.15476137971024	3.66871618879292	1.00398979351593	0.316347016701847	0.478019616397983
Bra036266	0.199133440717953	5.34791518502104	1.00365175436674	0.316428500650764	0.478120708366128
