logFC	logCPM	LR	PValue	FDR	V1
0.108415213793247	6.8888554808405	0.215625551272424	0.642393436313489	0.999725330862621	Bra002236
0.324306758489945	0.177933417041998	0.215612239681278	0.642403704070426	0.999725330862621	Bra100887
0.108721992571539	4.32094509547275	0.2155812845292	0.642427582493845	0.999725330862621	Bra020870
0.0948669560799131	8.65149038632094	0.215545268694811	0.642455367288277	0.999725330862621	Bra018762_Bra018764
-0.442444215127753	0.377407139417064	0.215494922915013	0.642494211799287	0.999725330862621	Bra026794
-0.0632517438149998	4.6319431951703	0.215486483940996	0.642500723467058	0.999725330862621	Bra038959
-0.18477407899484	0.72588009041269	0.215477175077439	0.64250790653739	0.999725330862621	Bra023164
-0.222395019111821	1.89460665665152	0.215473404653764	0.642510815992213	0.999725330862621	Bra029644
-0.0717751974507814	5.52623109790417	0.215461361475683	0.64252010934145	0.999725330862621	Bra018197
-0.464376929645106	3.24378142956496	0.215413895631464	0.642556740344385	0.999725330862621	Bra033396
0.356768371195964	3.31341909039766	0.215363221296684	0.642595852862466	0.999725330862621	Bra004608
-0.0720229032206454	6.41093935978767	0.215354672549516	0.642602451685446	0.999725330862621	Bra019784
0.0737676863888856	3.76662075092494	0.215340498516635	0.642613393046872	0.999725330862621	Bra008380
-0.0693348178373708	3.81721850728888	0.21533380243913	0.642618562102295	0.999725330862621	Bra024341
-0.136922316797172	3.4841588696615	0.215271054688138	0.642667005147857	0.999725330862621	Bra025148
0.0633953570813697	5.42989506606976	0.215208518051607	0.642715293744556	0.999725330862621	Bra015357
-0.0804874908013523	6.28089790225678	0.215193419523736	0.642726953575758	0.999725330862621	Bra022427
-0.178840456604714	4.65757104721188	0.215137793101249	0.642769915344523	0.999725330862621	Bra002782
-0.235148362312703	4.21012313749111	0.215079643847687	0.642814832778697	0.999725330862621	Bra013794
-0.0831984551365696	4.69640156020224	0.215009790797254	0.642868800575349	0.999725330862621	Bra034331
0.0683132698683886	5.56895473391244	0.214990528299701	0.642883684469745	0.999725330862621	Bra024808
0.120528370878575	2.69554701367824	0.214978077461623	0.642893305509902	0.999725330862621	Bra014748
0.139992554203767	6.82141315903332	0.214957444477626	0.64290924982192	0.999725330862621	Bra028278
0.275274110969062	0.513771824207858	0.214954441905491	0.642911570162297	0.999725330862621	Bra037620
0.170093255027462	2.32078214364959	0.214951004360174	0.642914226667259	0.999725330862621	Bra034501
0.594735439012556	2.60954839925796	0.214848404691033	0.642993526677351	0.999725330862621	Bra032218
0.108034130450776	6.69389643843537	0.214810704869663	0.64302267091499	0.999725330862621	Bra020963
-0.219063264013504	5.14246710342668	0.214777915811908	0.643048021362157	0.999725330862621	Bra040517
0.0816813496001593	5.60423998899839	0.214743620733486	0.643074538685467	0.999725330862621	Bra028005
0.252385163583581	1.52362671891551	0.214671140232412	0.643130589851634	0.999725330862621	Bra003227
0.0964384043915649	6.18219634352618	0.214653874833033	0.643143943355127	0.999725330862621	Bra005816
-0.164200672613402	1.64342261796775	0.214636579266994	0.64315732084433	0.999725330862621	Bra010083
0.303093460081398	1.99260560540306	0.214614176858859	0.643174649262739	0.999725330862621	Bra008796
-0.0937281923690171	7.21743420532391	0.214434886801705	0.643313370959066	0.999725330862621	Bra014387
-0.584131426377641	0.258139181552534	0.214417463196497	0.643326855840629	0.999725330862621	Bra017954
-0.277447578868112	2.21305830043121	0.214383589441852	0.643353074108566	0.999725330862621	Bra011696
-0.345203597320699	6.43194134349293	0.214374717034758	0.6433599417626	0.999725330862621	Bra025577
-0.225400743675946	2.53205861382379	0.21432664327385	0.643397156081428	0.999725330862621	Bra003482
-0.0818919166048638	5.70689982416885	0.214316626715586	0.643404910624791	0.999725330862621	Bra011659
-0.0811944924202223	3.39462984392737	0.214309825478527	0.643410176080521	0.999725330862621	Bra022293
0.0940163228772587	2.3768274729034	0.214309712982342	0.643410263174895	0.999725330862621	Bra031905
0.0710533066679957	5.65896892250823	0.214295575212518	0.643421208835555	0.999725330862621	Bra014989
-0.101099887325703	4.71721903681909	0.214242978719398	0.64346193363187	0.999725330862621	Bra007686
0.122359945811589	3.63429950958583	0.214189146853343	0.643503621247708	0.999725330862621	Bra037344
-0.0607193404374385	5.26551404676006	0.21418669187457	0.643505522544894	0.999725330862621	Bra033894
0.430939461780446	1.81921470042936	0.214142968000466	0.643539387407921	0.999725330862621	Bra033378
-0.292531796952235	1.43006682958885	0.21412655902806	0.643552097511461	0.999725330862621	Bra027378
0.126471468287855	3.22120938663025	0.214098172360011	0.643574086725206	0.999725330862621	Bra031103
0.392276879293326	-0.200495932184483	0.214021091307778	0.64363380508306	0.999725330862621	Bra012488
0.175681130271589	7.12106217277092	0.213951533574644	0.643687705975117	0.999725330862621	Bra018348
-0.105329315372453	2.44244788161407	0.213871881462126	0.643749442154943	0.999725330862621	Bra026637
0.0751330572115611	7.803812998733	0.213823346068995	0.643787067456967	0.999725330862621	Bra031676
0.4042769360579	3.27439068945465	0.213818065155664	0.643791161606026	0.999725330862621	Bra019355
0.287117020592663	1.04085501953342	0.213746271582259	0.643846827308092	0.999725330862621	Bra010675
0.0799167921954553	4.61993041583812	0.213739473351119	0.643852098957219	0.999725330862621	Bra020241
-0.613707599654029	1.32105286579094	0.213580780019441	0.643975185707229	0.999725330862621	Bra041013
-0.227310024730972	1.10005696651093	0.213527098522917	0.644016835058301	0.999725330862621	Bra003295
-0.102333732694618	6.43511417008997	0.213478875643922	0.644054254701253	0.999725330862621	Bra010473
-0.208479849810455	1.96811586648351	0.213474136924248	0.644057932095619	0.999725330862621	Bra037436
0.0933385415641407	3.52446643027012	0.213431292613777	0.644091182866225	0.999725330862621	Bra001058
-0.11126786272544	0.948670667302899	0.213419934712796	0.644099998227013	0.999725330862621	Bra031993
-0.143665668578051	2.64322200873589	0.213401698886059	0.644114152440413	0.999725330862621	Bra033800
0.0718446799452338	6.28892472516285	0.213382808239068	0.6441288156835	0.999725330862621	Bra030623
0.0721872220380812	5.61017126836818	0.213293573357348	0.644198091972851	0.999725330862621	Bra028934
0.151732742379161	2.45875998723036	0.213151426499998	0.644308482076803	0.999725330862621	Bra018377
0.0774730961570748	4.67109677898434	0.213145530734359	0.644313061645255	0.999725330862621	Bra002384
0.0795355913617329	4.5309676598397	0.213141565921887	0.644316141378402	0.999725330862621	Bra003405
-0.0609387633570237	5.44770794173872	0.21310304576977	0.644346064347631	0.999725330862621	Bra030860
0.143336345529232	0.224485790573222	0.213035447182371	0.644398583765544	0.999725330862621	Bra019802
-0.0658031899780964	6.01382394317831	0.213028515120929	0.64440397006828	0.999725330862621	Bra026001
-0.129901705768406	2.79976239067052	0.212922240226803	0.644486560366928	0.999725330862621	Bra022174
0.127832492452902	2.9905526152357	0.212884316846718	0.644516038133192	0.999725330862621	Bra032214
